Date,Open,High,Low,Close,Adj Close,Volume
2014-11-18,652.112000,653.737000,643.075012,649.112000,605.462708,1547480
2014-11-19,650.000000,661.112000,645.125000,656.812012,612.645020,1765724
2014-11-20,661.724976,679.500000,655.411987,676.424988,630.939026,3592256
2014-11-21,682.500000,683.500000,665.513000,669.088013,624.095459,3280004
2014-11-24,668.763000,673.187988,661.838013,665.325012,620.585510,1475164
2014-11-25,665.000000,672.250000,651.750000,655.099976,611.048035,2313100
2014-11-26,653.750000,663.463013,650.286987,661.775024,617.274231,1119612
2014-11-27,665.000000,665.000000,656.250000,661.562012,617.075562,1402944
2014-11-28,663.000000,667.250000,657.750000,660.013000,615.630737,1236440
2014-12-01,661.263000,664.849976,660.000000,663.263000,618.662170,1340856
2014-12-02,660.500000,669.724976,660.250000,664.349976,619.676025,1221536
2014-12-03,665.000000,674.400024,663.112000,673.150024,627.884399,1829004
2014-12-04,673.513000,676.250000,663.138000,669.812012,624.770813,1318264
2014-12-05,672.987000,672.987000,652.525024,654.536987,610.522827,1689756
2014-12-08,654.500000,655.500000,646.250000,653.200012,609.275818,1163392
2014-12-09,650.250000,657.263000,647.987000,653.036987,609.123840,1537048
2014-12-10,651.250000,656.687988,638.750000,642.875000,599.645142,1716748
2014-12-11,639.025024,657.213013,639.025024,654.687988,610.663757,1667116
2014-12-12,650.250000,654.974976,644.763000,647.138000,603.621521,1372812
2014-12-15,640.000000,642.250000,622.138000,623.937988,581.981506,2821872
2014-12-16,619.250000,645.737000,619.250000,633.638000,591.029297,2944652
2014-12-17,635.025024,640.487000,615.349976,623.937988,581.981506,1571076
2014-12-18,624.750000,639.487000,618.200012,637.349976,594.491577,1215440
2014-12-19,641.325012,651.638000,640.513000,644.849976,601.487305,1863828
2014-12-22,645.000000,652.338013,636.349976,648.612000,604.996338,1311992
2014-12-23,648.750000,653.987000,637.737000,643.187988,599.937073,997612
2014-12-24,643.237000,643.237000,625.911987,629.400024,587.076233,3103100
2014-12-26,632.250000,642.500000,625.275024,641.674988,598.525818,882336
2014-12-29,640.500000,648.500000,640.500000,647.437988,603.901245,721036
2014-12-30,647.599976,657.599976,647.500000,652.911987,609.007202,1233104
2014-12-31,655.000000,655.713013,646.250000,648.388000,604.787415,1329576
2015-01-01,647.250000,653.362000,645.187988,648.638000,605.020569,489388
2015-01-02,646.750000,654.750000,646.750000,651.812012,607.981201,1025204
2015-01-05,650.000000,654.924988,638.750000,640.937988,597.838318,770804
2015-01-06,638.763000,642.250000,628.838013,634.062012,591.424805,1959932
2015-01-07,636.250000,643.700012,628.299988,631.099976,588.661926,1331532
2015-01-08,632.000000,644.974976,632.000000,641.661987,598.513672,1760940
2015-01-09,642.000000,672.474976,642.000000,670.088013,625.028259,3004040
2015-01-12,674.250000,689.750000,671.250000,688.500000,642.202087,3457052
2015-01-13,691.000000,693.049988,683.750000,690.275024,643.857788,3020512
2015-01-14,691.000000,698.987000,687.875000,697.888000,650.958801,1642216
2015-01-15,699.263000,700.000000,691.775024,695.450012,648.684753,2348088
2015-01-16,696.250000,704.987000,692.650024,704.237000,656.880859,3840948
2015-01-19,703.750000,705.000000,695.775024,700.062012,652.986633,1066204
2015-01-20,698.763000,704.987000,698.763000,700.450012,653.348450,1248036
2015-01-21,700.250000,703.974976,696.950012,699.125000,652.112671,2102312
2015-01-22,699.174988,701.250000,687.250000,689.525024,643.158142,2468964
2015-01-23,692.713013,701.000000,690.000000,695.187988,648.440308,1997508
2015-01-27,694.963013,704.974976,690.125000,704.161987,656.810913,1976488
2015-01-28,701.575012,721.250000,701.575012,718.338013,670.033691,2378628
2015-01-29,719.500000,732.500000,718.750000,726.099976,677.273682,3780160
2015-01-30,732.750000,747.875000,709.286987,717.125000,668.902283,4703872
2015-02-02,743.000000,748.775024,718.036987,723.763000,675.093872,7806000
2015-02-03,729.750000,731.250000,717.500000,729.786987,680.712769,2436904
2015-02-04,731.250000,731.250000,710.025024,713.062012,665.112488,1751448
2015-02-05,712.775024,725.237000,711.250000,716.937988,668.727783,1602784
2015-02-06,717.500000,730.237000,712.487000,715.088013,667.002197,1711276
2015-02-09,710.000000,718.500000,702.775024,705.112000,657.697083,1355964
2015-02-10,701.250000,701.650024,687.125000,690.625000,644.184204,2848392
2015-02-11,692.500000,714.500000,692.463013,710.437988,662.664917,2885288
2015-02-12,715.000000,728.750000,711.400024,727.325012,678.416321,1398956
2015-02-13,730.000000,730.599976,720.575012,721.638000,673.111816,1367488
2015-02-16,723.750000,736.987000,722.937988,724.888000,676.143127,1739352
2015-02-18,719.750000,728.750000,714.250000,723.062012,674.440002,4645928
2015-02-19,725.000000,725.000000,706.275024,707.536987,659.958984,2996608
2015-02-20,702.500000,706.588013,698.562012,702.549988,655.307251,1555608
2015-02-23,702.500000,710.500000,690.575012,694.687988,647.973999,2152512
2015-02-24,697.513000,702.013000,695.250000,697.825012,650.900085,1746308
2015-02-25,701.250000,702.000000,688.049988,690.638000,644.196350,2624308
2015-02-26,693.700012,693.700012,685.000000,687.025024,640.826355,4260476
2015-02-27,688.237000,712.500000,685.424988,708.937988,661.265747,2109468
2015-02-28,null,null,null,null,null,null
2015-03-02,719.700012,723.750000,712.213013,715.013000,666.932190,1640164
2015-03-03,720.500000,728.400024,708.763000,727.125000,678.229736,2013832
2015-03-04,727.500000,734.750000,716.400024,719.875000,671.467346,2200520
2015-03-05,720.000000,728.200012,712.775024,719.536987,671.151978,1725044
2015-03-09,715.500000,715.500000,695.250000,702.838013,655.575989,2569948
2015-03-10,688.362000,711.500000,688.362000,709.950012,662.209717,2513260
2015-03-11,710.025024,735.937988,703.750000,730.411987,681.295715,5020084
2015-03-12,734.588013,735.013000,713.062012,714.250000,666.220520,4443664
